FOLDERYEAR,LicenceRSN,LicenceNumber,LicenceRevisionNumber,BusinessName,BusinessTradeName,Status,IssuedDate,ExpiredDate,BusinessType,BusinessSubType,Unit,UnitType,House,Street,City,Province,Country,PostalCode,LocalArea,NumberofEmployees,FeePaid,ExtractDate,Geom,geo_point_2d
24,4507402,24-212337,10,(Nadine Tilma),Live On Point Counselling,Issued,2024-04-16T09:54:31-07:00,2024-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Sunset,1.0,,2026-08-01T02:34:25-07:00,,
24,4507403,24-212342,10,(Lucile Delorme),,Issued,2024-06-04T09:04:39-07:00,2024-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,West End,1.0,167.0,2026-08-01T02:34:25-07:00,,
24,4507405,24-212814,10,(Marni Segal),,Issued,2024-04-08T15:22:21-07:00,2024-12-31,Health Care Professionals and Services,,,,1764,W 7TH AVENUE,Vancouver,BC,,V5J 5A3,Fairview,1.0,,2026-08-01T02:34:25-07:00,,
24,4507410,24-213621,10,(Katrina Parsley),Katrina Parsley DC,Issued,2024-05-03T16:51:56-07:00,2024-12-31,Health Care Professionals and Services,,,,827,HAMILTON STREET,Vancouver,BC,,V3M 6S1,Downtown,1.0,,2026-08-01T02:34:25-07:00,,
24,4507416,24-214534,10,(Anne Boticki),,Issued,2024-04-15T15:32:28-07:00,2024-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,CA,,Grandview-Woodland,1.0,,2026-08-01T02:34:25-07:00,,
24,4507421,24-214916,10,ETOILE COUNSELLING INC.,,Issued,2024-04-16T15:04:34-07:00,2024-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Mount Pleasant,1.0,,2026-08-01T02:34:25-07:00,,
24,4507425,24-214944,10,DR. KRISTEN KIDSON INC.,,Issued,2024-04-27T22:57:45-07:00,2024-12-31,Health Care Professionals and Services,,3rd floor room,Unit,899,W 12TH AVENUE,Vancouver,BC,,V5Z 1M9,Fairview,4.0,,2026-08-01T02:34:25-07:00,,
24,4507427,24-215166,10,DR. RANA HAMIDIZADEH INC.,,Issued,2024-04-28T10:53:24-07:00,2024-12-31,Health Care Professionals and Services,,3rd floor room,Unit,899,W 12TH AVENUE,Vancouver,BC,,V5Z 1M9,Fairview,4.0,,2026-08-01T02:34:25-07:00,,
24,4507429,24-215525,10,Mimi You Ying Wang (Mimi Wang),Mimi Wang R. Ac,Issued,2024-10-28T12:53:41-07:00,2024-12-31,Health Care Professionals and Services,,,,1764,W 7TH AV,Vancouver,BC,CA,V6J 5A3,Fairview,0.0,258.0,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.145040495237, 49.2652070083778], ""type"": ""Point""}","49.2652070083778, -123.145040495237"
24,4507431,24-215545,10,Tsz Man Tong (Tsz Tong),Manet TCM,Inactive,2024-04-16T10:48:32-07:00,2024-12-31,Health Care Professionals and Services,,,,301,W 2ND AV,Vancouver,BC,CA,V5Y 0A9,Mount Pleasant,0.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.112248894563, 49.268282484516], ""type"": ""Point""}","49.268282484516, -123.112248894563"
24,4507433,24-215587,10,PHYSIOLAB CLINIC KEEFER LTD.,,Issued,2024-04-25T09:52:02-07:00,2024-12-31,Health Care Facility,,,,128,KEEFER ST,Vancouver,BC,CA,V6A 1X4,Downtown,4.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.101335160541, 49.278968908765], ""type"": ""Point""}","49.278968908765, -123.101335160541"
24,4507435,24-215652,10,(Andrea De Bruyns),Andrea De Bruyns Counselling Services,Issued,2024-04-25T16:36:52-07:00,2024-12-31,Health Care Professionals and Services,,205,Unit,402,W PENDER STREET,Vancouver,BC,,V6B 1T5,Downtown,1.0,,2026-08-01T02:34:25-07:00,,
24,4507437,24-215935,10,ALL BRAINS CLINIC LTD.,,Issued,2024-05-03T08:49:00-07:00,2024-12-31,Health Care Professionals and Services,,,,6205,WEST BOULEVARD,Vancouver,BC,,V6M 3X4,Kerrisdale,5.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.156224325899, 49.2296543725344], ""type"": ""Point""}","49.2296543725344, -123.156224325899"
24,4507438,24-215937,10,(Andrea De Bruyns),Andrea De Bruyns Counselling Services,Issued,2024-04-25T16:06:10-07:00,2024-12-31,Health Care Professionals and Services,,703,Unit,938,HOWE STREET,Vancouver,BC,,V6Z 1N9,Downtown,1.0,,2026-08-01T02:34:25-07:00,,
24,4507450,24-216848,10,(Pooja Prakash),Coast Therapy,Issued,2024-04-22T11:46:42-07:00,2024-12-31,Health Care Professionals and Services,,310,Unit,2800,E 1ST AVENUE,Vancouver,BC,,V5M 4N9,Hastings-Sunrise,5.0,,2026-08-01T02:34:25-07:00,,
24,4507451,24-217106,10,Yaletown Integrative Clinic Ltd,,Issued,2024-04-19T19:38:24-07:00,2024-12-31,Health Care Facility,,,,487,DAVIE ST,Vancouver,BC,CA,V6B 2G2,Downtown,7.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.123515434552, 49.2759902511802], ""type"": ""Point""}","49.2759902511802, -123.123515434552"
24,4507452,24-217129,10,(Nathaniel Brown),Nathan Brown,Issued,2024-04-29T08:28:14-07:00,2024-12-31,Health Care Professionals and Services,,2nd Floor,Unit,2480,HEATHER STREET,Vancouver,BC,,V5Z 3H9,Fairview,16.0,,2026-08-01T02:34:25-07:00,,
24,4507454,24-217272,10,(Hailea Williams),Hailea Williams Counselling,Issued,2024-05-03T09:13:48-07:00,2024-12-31,Health Care Professionals and Services,,210,Unit,2285,CLARK DRIVE,Vancouver,BC,,V5N 3G9,Mount Pleasant,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.077863882356, 49.2646012059557], ""type"": ""Point""}","49.2646012059557, -123.077863882356"
24,4507460,24-218869,10,(Jihyeon Kim),,Issued,2024-05-01T12:53:07-07:00,2024-12-31,Health Care Professionals and Services,,,,560,KINGSWAY,Vancouver,BC,,V5T 3J9,Mount Pleasant,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.093530332101, 49.2576936787665], ""type"": ""Point""}","49.2576936787665, -123.093530332101"
24,4507466,24-219898,10,DR. S. HADIANFAR DENTAL CORP,Yaletown Dental Boutique,Issued,2024-04-30T08:21:24-07:00,2024-12-31,Health Care Professionals and Services,,,,205,SMITHE ST,Vancouver,BC,,V6B 2P4,Downtown,4.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.116529951237, 49.2774566882294], ""type"": ""Point""}","49.2774566882294, -123.116529951237"
24,4507468,24-220326,10,(Jasmine Marsan-Johnson),,Issued,2024-04-29T08:31:56-07:00,2024-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Kitsilano,1.0,,2026-08-01T02:34:25-07:00,,
24,4507469,24-220346,10,(Suvi Teigen),Suunta Wellness & Consulting,Issued,2024-05-03T16:52:50-07:00,2024-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Renfrew-Collingwood,1.0,,2026-08-01T02:34:25-07:00,,
24,4507475,24-220721,10,(Francesca Frewer),,Issued,2024-05-10T14:21:51-07:00,2024-12-31,Health Care Professionals and Services,,210,Unit,2285,CLARK DRIVE,Vancouver,BC,,V5N 3G9,Mount Pleasant,0.0,167.0,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.077863882356, 49.2646012059557], ""type"": ""Point""}","49.2646012059557, -123.077863882356"
24,4507476,24-220876,10,(Toni Hourston),Hourston Homecare,Cancelled,,,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Hastings-Sunrise,1.0,,2026-08-01T02:34:25-07:00,,
24,4507477,24-220893,10,NEW TIDES COUNSELLING AND WELLNESS INC.,New Tides Counselling and Wellness,Issued,2024-07-17T08:31:44-07:00,2024-12-31,Health Care Professionals and Services,,300,Unit,1682,W 7TH AVENUE,Vancouver,BC,,V6K 4S6,Fairview,3.0,167.0,2026-08-01T02:34:25-07:00,,
24,4507486,24-304732,10,(Sean Szutka),A Bigger Picture Wellness,Inactive,2024-05-04T08:35:58-07:00,2024-12-31,Health Care Professionals and Services,,413,Unit,119,W PENDER STREET,Vancouver,BC,,V6B 1S5,Downtown,1.0,,2026-08-01T02:34:25-07:00,,
24,4507490,24-310013,10,(Carleigh Martel),Boundless Heart Counselling Group,Issued,2024-03-06T09:38:30-08:00,2024-12-31,Health Care Professionals and Services,,218,Unit,2628,GRANVILLE ST,Vancouver,BC,CA,V6H 4B4,Fairview,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.13820974459, 49.2621504171543], ""type"": ""Point""}","49.2621504171543, -123.13820974459"
24,4507491,24-311228,10,(Jessalyn Shamess),,Issued,2024-08-13T08:41:43-07:00,2024-12-31,Health Care Professionals and Services,,211,Unit,3195,GRANVILLE STREET,Vancouver,BC,,V6H 3K2,Fairview,1.0,346.0,2026-08-01T02:34:25-07:00,,
24,4507493,24-312916,10,Shaughnessy Family Dental Inc,,Issued,2024-01-05T09:15:33-08:00,2024-12-31,Health Care Professionals and Services,,,,1035,W KING EDWARD AV,Vancouver,BC,CA,V6H 1Z3,Shaughnessy,10.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.128026015946, 49.2495505201789], ""type"": ""Point""}","49.2495505201789, -123.128026015946"
24,4507495,24-313292,10,Carly Lochbaum & Curtis Wong & Fraser Perry & Jennifer Wong & Yvonne Lynch,Treloar Physiotherapy Clinic,Issued,2023-12-20T08:17:55-08:00,2024-12-31,Health Care Facility,,,,595,W 8TH AV,Vancouver,BC,CA,V5Z 0C4,Fairview,24.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.116557859096, 49.264391661069], ""type"": ""Point""}","49.264391661069, -123.116557859096"
24,4507497,24-313499,10,(Shadi Saffari),Dr. Shadi Saffari Naturopathic Physician,Issued,2023-12-20T10:36:18-08:00,2024-12-31,Health Care Professionals and Services,,485,Unit,1541,W BROADWAY,Vancouver,BC,,V6J 1W7,Fairview,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.139952816225, 49.2639056948328], ""type"": ""Point""}","49.2639056948328, -123.139952816225"
24,4507498,24-313613,10,(Joachim Sehrbrock),Joachim Sehrbrock Ph.D. R.Psych.,Issued,2023-12-20T12:58:31-08:00,2024-12-31,Health Care Professionals and Services,,806,Unit,525,SEYMOUR STREET,Vancouver,BC,,V6B 3H7,Downtown,1.0,,2026-08-01T02:34:25-07:00,,
24,4507587,24-126632,10,DNA Wellness Corp,Zumba Vancouver,Issued,2024-01-18T20:01:16-08:00,2024-12-31,Sport and Fitness Instruction,,,,,,Vancouver,BC,CA,,Grandview-Woodland,0.0,,2026-08-01T02:34:25-07:00,,
24,4507779,24-126860,10,Scientuitive - Fitness & Wellness Education Inc,,Issued,2023-11-28T09:32:49-08:00,2024-12-31,Sport and Fitness Instruction,,,,,,Vancouver,BC,CA,,Kitsilano,2.0,,2026-08-01T02:34:25-07:00,,
24,4507850,24-126951,10,HSH Health And Wellness Corp,,Issued,2023-12-05T09:24:18-08:00,2024-12-31,Sport and Fitness Instruction,,107,Unit,950,W BROADWAY,Vancouver,BC,CA,V5Z 1K7,Fairview,2.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.125084409807, 49.2630677985769], ""type"": ""Point""}","49.2630677985769, -123.125084409807"
24,4507950,24-201888,10,PETIT ARCHITECT DESIGN FOR KIDS LTD.,Petit Architect,Inactive,2024-03-26T09:31:40-07:00,2024-12-31,Sport and Fitness Instruction,,,,,,Vancouver,BC,,,Kitsilano,1.0,,2026-08-01T02:34:25-07:00,,
24,4507957,24-214483,10,SAMADHI SHALA WELLNESS INC,Samadhi Shala,Issued,2024-04-12T10:15:22-07:00,2024-12-31,Sport and Fitness Instruction,,,,,,Vancouver,BC,CA,,West End,2.0,,2026-08-01T02:34:25-07:00,,
24,4508074,24-127161,10,Sandra Ann Peters (Sandra Peteres),Eco Green Clean,Issued,2024-03-05T10:07:54-08:00,2024-12-31,Building Repair and Maintenance,,,,,,Vancouver,BC,CA,,Sunset,0.0,,2026-08-01T02:34:25-07:00,,
24,4508698,24-127857,11,Petals + Pots Balcony and Garden Services Ltd,,Issued,2024-03-24T21:46:41-07:00,2024-12-31,General Contractor,,,,,,Vancouver,BC,CA,,Kerrisdale,1.0,,2026-08-01T02:34:25-07:00,,
24,4509604,24-128733,10,Chris Richmond Pete Tuepah & Nadene Rehnby,Commercial Street Cafe,Issued,2024-03-26T11:46:11-07:00,2024-12-31,Limited Service Food Establishment,,,,3599,COMMERCIAL ST,Vancouver,BC,CA,V5N 4E8,Kensington-Cedar Cottage,7.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.068311759866, 49.2526540772188], ""type"": ""Point""}","49.2526540772188, -123.068311759866"
26,4827053,26-104471,00,(Peter Steffens),Neway Drainage,Issued,2026-01-14T20:35:15-08:00,2026-12-31,General Contractor,,,,,,Port Coquitlam,BC,CA,,Out of Town,2.0,376.0,2026-08-25T00:08:43-07:00,,
26,4827093,26-104511,00,Peter L Malcolm Chenier (Peter Chenier),PL Demolition,Issued,2025-12-18T09:56:56-08:00,2026-12-31,General Contractor,,,,,,Surrey,BC,CA,,Out of Town,7.0,376.0,2026-08-25T00:08:43-07:00,,
26,4827147,26-104565,00,Island Carpet Sales Ltd,,Issued,2026-01-05T13:06:49-08:00,2026-12-31,General Contractor,,,,,,Richmond,BC,CA,,Out of Town,7.0,376.0,2026-08-25T00:08:43-07:00,,
26,4827403,26-104821,00,Competition HVAC Inc,,Issued,2025-12-08T16:37:27-08:00,2026-12-31,General Contractor,,,,,,Port Coquitlam,BC,CA,,Out of Town,3.0,376.0,2026-08-25T00:08:43-07:00,,
26,4827562,26-104980,00,Christopher Norman Peterson (Christopher Peterson),Great Escapes Gardening and Landscaping,Issued,2025-11-28T07:30:50-08:00,2026-12-31,General Contractor,,,,,,Pitt Meadows,BC,CA,,Out of Town,1.0,376.0,2026-08-25T00:08:43-07:00,,
26,4828014,26-105432,00,Peter Combe Ltd,,Issued,2026-01-20T14:56:05-08:00,2026-12-31,General Contractor,,,,,,Burnaby,BC,CA,,Out of Town,2.0,376.0,2026-08-25T00:08:43-07:00,,
26,4829258,26-106676,00,(Lorenzo Pettenon),,Issued,2026-01-01T13:15:38-08:00,2026-12-31,General Contractor,,,,,,Burnaby,BC,CA,,Out of Town,0.0,376.0,2026-08-25T00:08:43-07:00,,
26,4830385,26-107803,00,(Petko Mandev),Petko The Plumber,Pending,,,Trade Contractor,,,,,,Coquitlam,BC,CA,,Out of Town,0.0,,2026-08-25T00:08:43-07:00,,
26,4925689,26-116070,01,(Julia Lewing),,Pending,,,Health Care Professionals and Services,,,,,,Squamish,BC,CA,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
26,4931402,26-111564,01,SAMADHI SHALA WELLNESS INC,Samadhi Shala,Issued,2026-02-16T17:49:31-08:00,2026-12-31,Sport and Fitness Instruction,,,,,,North Vancouver,BC,CA,,Out of Town,2.0,33.0,2026-08-25T00:08:43-07:00,,
26,4932240,26-115886,01,(Laura Brook),,Issued,2026-01-29T13:11:08-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Burnaby,BC,CA,,Out of Town,1.0,310.0,2026-08-25T00:08:43-07:00,,
26,4952251,26-209141,00,(Nazly Naseri),,Issued,2026-03-11T14:04:29-07:00,2026-12-31,Health Care Professionals and Services,,,,,,North Vancouver,BC,,,Out of Town,1.0,308.0,2026-08-25T00:08:43-07:00,,
26,4958433,26-214851,00,(Keiler Fulton),Next Step Orthotics,Issued,2026-03-25T15:22:58-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Coquitlam,BC,,,Out of Town,0.0,308.0,2026-08-25T00:08:43-07:00,,
26,4964275,26-220601,00,(Tianzhi Liu),LIU'S BEHAVIOURAL CONSULTING,Inactive,,,Health Care Professionals and Services,,,,,,Burnaby,BC,,,Out of Town,1.0,77.0,2026-08-25T00:08:43-07:00,,
26,4972420,26-115493,01,Saint Elizabeth Health Care,,Issued,2026-04-29T16:48:25-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Surrey,BC,CA,,Out of Town,25.0,33.0,2026-08-25T00:08:43-07:00,,
26,4975693,26-231778,00,(Pokiza Khazratuddin),Eva Mobile Foot Care,Issued,2026-05-07T14:17:41-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Coquitlam,BC,,,Out of Town,1.0,262.0,2026-08-25T00:08:43-07:00,,
26,4987407,26-243275,00,(Bogdan Petrovic),Sava Drains Co,Issued,2026-06-08T08:18:47-07:00,2026-12-31,Building Repair and Maintenance,,,,,,Coquitlam,BC,,,Out of Town,0.0,239.0,2026-08-25T00:08:43-07:00,,
26,5003448,26-258861,00,(Alexandre Lima),Alexandre Lima,Issued,2026-07-21T09:16:59-07:00,2026-12-31,Health Enhancement Services,Therapeutic Touch Technique,,,,,Burnaby,BC,,,Out of Town,0.0,216.0,2026-08-25T00:08:43-07:00,,
26,5008460,26-263757,00,(Emily Levine),Music Therapy,Issued,2026-07-30T08:23:21-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Burnaby,BC,,,Out of Town,1.0,192.0,2026-08-25T00:08:43-07:00,,
26,4822962,26-100382,00,James Peter Stevenson (James Stevenson),James Stevenson Photography,Issued,2026-02-27T21:14:32-08:00,2026-12-31,Artist,,,,,,Vancouver,BC,CA,,West End,1.0,324.0,2026-08-25T00:08:43-07:00,,
26,4824224,26-101642,00,Peter John Pierobon (Peter Pierobon),Pierobon Design,Issued,2025-12-02T08:46:12-08:00,2026-12-31,Artist Studio,,,,716,E HASTINGS ST,Vancouver,BC,CA,V6A 1R5,Strathcona,2.0,277.0,2026-08-25T00:08:44-07:00,"{""coordinates"": [-123.089163032577, 49.28082854922], ""type"": ""Point""}","49.28082854922, -123.089163032577"
26,4824234,26-101652,00,Urszula Kaja Petrykowska (Urszula Petrykowska),Zula Jewelry & Design,Issued,2025-12-27T22:58:12-08:00,2026-12-31,Artist Studio,,11,Unit,316,W 5TH AV,Vancouver,BC,CA,V5Y 1J5,Mount Pleasant,1.0,277.0,2026-08-25T00:08:44-07:00,"{""coordinates"": [-123.111259640107, 49.266362183462], ""type"": ""Point""}","49.266362183462, -123.111259640107"
26,4824406,26-101824,00,(Rehab Elsayed),Egyptian Bites,Pending,,,Caterer,,150,Unit,1507,POWELL STREET,Vancouver,BC,,V5L 5C3,Grandview-Woodland,1.0,,2026-08-25T00:08:44-07:00,,
26,4824756,26-102174,00,(Petrit Ajazi),Pristine Spaces Painting And Renovating,Issued,2025-12-28T22:45:14-08:00,2026-12-31,General Contractor,,,,,,Vancouver,BC,CA,,Kitsilano,1.0,781.0,2026-08-25T00:08:44-07:00,,
26,4836760,26-114177,00,Jean Milne & Jonathan Ashley Milne,Accurate Audio Enterprises,Gone Out of Business,,,Health Care Professionals and Services,,,,,,Surrey,BC,CA,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
26,4836835,26-114252,00,Peachtacular Home Health Care Limited,Peachtacular International,Issued,2025-11-13T17:33:25-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Delta,BC,CA,,Out of Town,8.0,277.0,2026-08-25T00:08:43-07:00,,
26,4837153,26-114570,00,Dr Brendan Wong Inc,,Inactive,,,Health Care Professionals and Services,,,,,,Burnaby,BC,CA,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
26,4837159,26-114576,00,(Kathleen Sze),Pedi Nurse,Pending,,,Health Care Professionals and Services,,,,,,Richmond,BC,CA,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
26,4837172,26-114589,00,Reliable Mobile Hearing Testing Ltd,,Issued,2025-11-14T09:25:40-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Surrey,BC,CA,,Out of Town,12.0,277.0,2026-08-25T00:08:43-07:00,,
26,4837185,26-114602,00,Swift Health Services Inc,,Issued,2025-11-17T21:49:43-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Delta,BC,CA,,Out of Town,3.0,277.0,2026-08-25T00:08:43-07:00,,
26,4837309,26-114726,00,Intuitive Independence Rehabilitation Services Inc,,Issued,2025-11-14T07:31:33-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Chilliwack,BC,CA,,Out of Town,3.0,277.0,2026-08-25T00:08:43-07:00,,
26,4837711,26-115128,00,Active Safety Management Inc,,Issued,2026-01-06T10:04:01-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Surrey,BC,CA,,Out of Town,5.0,277.0,2026-08-25T00:08:43-07:00,,
26,4837783,26-115200,00,Brendan R Takata (Brendan Takata),Takata Personal Training,Issued,2025-12-27T20:29:13-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Richmond,BC,CA,,Out of Town,1.0,277.0,2026-08-25T00:08:43-07:00,,
26,4837804,26-115221,00,Optimum Foot Care Ltd,,Issued,2025-12-12T21:03:45-08:00,2026-12-31,Health Care Professionals and Services,,,,,,North Vancouver,BC,CA,,Out of Town,1.0,277.0,2026-08-25T00:08:43-07:00,,
26,4838076,26-115493,00,Saint Elizabeth Health Care,,Inactive,2025-12-18T11:09:33-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Markham,ON,CA,,Out of Town,25.0,277.0,2026-08-25T00:08:43-07:00,,
26,4838094,26-115511,00,(Sze Wong),,Gone Out of Business,,,Health Care Professionals and Services,,,,,,Burnaby,BC,CA,,Out of Town,0.0,,2026-08-25T00:08:43-07:00,,
26,4838158,26-115575,00,Hin Chung Lam (Hin Lam),,Issued,2025-12-08T11:55:53-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Coquitlam,BC,CA,,Out of Town,0.0,277.0,2026-08-25T00:08:43-07:00,,
26,4838222,26-115639,00,Frances A Leatherdale (Frances Leatherdale),Fran's Footcare,Gone Out of Business,,,Health Care Professionals and Services,,,,,,Port Coquitlam,BC,CA,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
26,4838259,26-115676,00,(Gabriel Brooks),,Issued,2025-12-28T15:39:24-08:00,2026-12-31,Health Care Professionals and Services,,,,,,North Vancouver,BC,CA,,Out of Town,0.0,277.0,2026-08-25T00:08:43-07:00,,
26,4838260,26-115677,00,(Hannah Mohun),,Gone Out of Business,,,Health Care Professionals and Services,,,,,,North Vancouver,BC,CA,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
26,4838265,26-115682,00,Big Hearts Home Healthcare Services Inc,,Issued,2026-02-19T14:16:33-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Coquitlam,BC,CA,,Out of Town,5.0,634.0,2026-08-25T00:08:43-07:00,,
26,4838360,26-115777,00,(Eliza Butler),Eliza B.,Pending,,,Health Care Professionals and Services,,,,,,North Vancouver,BC,CA,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
26,4838468,26-115885,00,(Matthew Sim),,Issued,2025-11-13T18:07:14-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Richmond,BC,CA,,Out of Town,1.0,277.0,2026-08-25T00:08:43-07:00,,
26,4838517,26-115934,00,(Ellison Fernandez),Essential Nursing,Pending,,,Health Care Professionals and Services,,,,,,Richmond,BC,CA,,Out of Town,9.0,,2026-08-25T00:08:43-07:00,,
26,4838525,26-115942,00,ADPEARL INC.,,Pending,,,Health Care Professionals and Services,,,,,,Burnaby,BC,CA,,Out of Town,0.0,,2026-08-25T00:08:43-07:00,,
26,4838583,26-116000,00,SHYLO HOME HEALTHCARE LTD.,Shylo Home Healthcare,Pending,,,Health Care Professionals and Services,,,,,,North Vancouver,BC,CA,,Out of Town,90.0,,2026-08-25T00:08:43-07:00,,
26,4838586,26-116003,00,Phuong Thi Nguyen (Phuong Nguyen),,Gone Out of Business,,,Health Care Professionals and Services,,,,,,Surrey,BC,,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
26,4838647,26-116064,00,(Ameneh Safarzadeh),AMIE FAMILY CARE,Gone Out of Business,,,Health Care Professionals and Services,,,,,,West Vancouver,BC,,,Out of Town,0.0,,2026-08-25T00:08:43-07:00,,
26,4838653,26-116070,00,(Julia Lewing),,Inactive,2026-01-01T14:02:39-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Squamish,BC,CA,,Out of Town,1.0,277.0,2026-08-25T00:08:43-07:00,,
26,4839440,26-116857,00,HNG Women's Physiotherapy & Wellness Corp,HNG Women's In-Home Physiotherapy,Issued,2025-11-28T15:53:31-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Richmond,BC,CA,,Out of Town,1.0,587.0,2026-08-25T00:08:43-07:00,,
26,4839486,26-116903,00,BJM & Pain Health Care Ltd,,Gone Out of Business,,,Health Care Professionals and Services,,,,,,New Westminster,BC,CA,,Out of Town,0.0,,2026-08-25T00:08:43-07:00,,
26,4839536,26-116953,00,C & K VON SCHELLWITZ PHYSICAL THERAPIST HEALTH PROFESSION CORPORATION INC,,Gone Out of Business,,,Health Care Professionals and Services,,,,,,Port Moody,BC,CA,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
26,4839855,26-117272,00,(Anne-Marie Magnus),Magnus Health and Wellness,Issued,2025-12-11T15:38:43-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Richmond,BC,,,Out of Town,1.0,277.0,2026-08-25T00:08:43-07:00,,
26,4840074,26-117491,00,(Julie Adair),,Issued,2025-11-13T15:14:14-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Richmond,BC,,,Out of Town,1.0,277.0,2026-08-25T00:08:43-07:00,,
26,4840110,26-117527,00,TOP FOOT CARE INC.,,Gone Out of Business,,,Health Care Professionals and Services,,,,,,Surrey,BC,,,Out of Town,0.0,,2026-08-25T00:08:43-07:00,,
26,4840212,26-117629,00,Chiara Papile Psychology Ltd,,Gone Out of Business,,,Health Care Professionals and Services,,,,,,North Vancouver,BC,CA,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
26,4840274,26-117691,00,ABA SPECIALIST NETWORK INC.,,Issued,2026-01-13T15:12:32-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Surrey,BC,,,Out of Town,3.0,277.0,2026-08-25T00:08:43-07:00,,
26,4840430,26-117847,00,GUARDING LIFE INC.,,Pending,,,Health Care Professionals and Services,,,,,,Surrey,BC,,,Out of Town,0.0,,2026-08-25T00:08:43-07:00,,
26,4840500,26-117917,00,(Sofia Bolotin),Toetal Footcare,Issued,2025-11-13T17:35:00-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Pitt Meadows,BC,,,Out of Town,0.0,277.0,2026-08-25T00:08:43-07:00,,
26,4840872,26-118289,00,(Kim Yen Fong),HEART HAVEN COUNSELLING SERVICES,Gone Out of Business,2026-01-13T15:27:15-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Burnaby,BC,CA,,Out of Town,0.0,277.0,2026-08-25T00:08:43-07:00,,
26,4841012,26-118429,00,(Melissa Drabbant),Liminal Counselling,Inactive,,,Health Care Professionals and Services,,,,,,Surrey,BC,,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
26,4841153,26-118570,00,LADY W ENTERPRISES INC.,LADY W HOME CARE,Issued,2026-02-03T00:25:09-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Burnaby,BC,CA,,Out of Town,10.0,324.0,2026-08-25T00:08:43-07:00,,
26,4841269,26-118686,00,(Ashley Ng),,Issued,2025-12-16T00:07:41-08:00,2026-12-31,Health Care Professionals and Services,,,,,,Richmond,BC,CA,,Out of Town,1.0,277.0,2026-08-25T00:08:43-07:00,,
26,4841543,26-118960,00,(Sophia Alcala Rodriguez),footcare,Gone Out of Business,,,Health Care Professionals and Services,,,,,,Coquitlam,BC,,,Out of Town,1.0,,2026-08-25T00:08:43-07:00,,
